Kyela		TZ	09	2
Korem		ET	53	2
Kirzhach		RU	83	2
Karamürsel	Karamursel	TR	41	2
Kostopil’	Kostopil'	UA	19	2
Khovd		MN	12	2
Keelakarai		IN	25	2
Kwinana		AU	08	2
Kakching		IN	17	2
Kemalpaşa	Kemalpasa	TR	35	2
Kaeng Khoi		TH	37	2
Khāngāh Dogrān	Khangah Dogran	PK	04	2
Khairpur Nathan Shāh	Khairpur Nathan Shah	PK	05	2
Kuah		MY	02	2
Kórinthos	Korinthos	GR	ESYE25	2
Khair		IN	36	2
Kibiti		TZ	02	2
Kifrī	Kifri	IQ	10	2
Kombissiri		BF	07	2
Kostomuksha		RU	28	2
Karpinsk		RU	71	2
Kuta		ID	02	2
Köneürgench	Koeneuergench	TM	03	2
Khorugh		TJ	01	2
Kolomenskoye		RU	48	2
Kur’yanovo	Kur'yanovo	RU	47	2
Kuskovo		RU	47	2
Kurye		KR	16	2
Kushchëvskaya	Kushchevskaya	RU	38	1
Kabalo		CD	05	1
Kisesa		TZ	31	1
Kennesaw		US	GA	1
Karakoçan	Karakocan	TR	23	1
Kolín	Kolin	CZ	88	1
Kirovsk		RU	49	1
Kalpetta		IN	13	1
Kapotnya		RU	48	1
Kalavoor		IN	13	1
Kozluk		TR	76	1
Kefamenanu		ID	18	1
Kidsgrove		GB	ENG	1
Kasama		JP	14	1
Kendal		GB	ENG	1
Khed Brahma		IN	09	1
Kiskunhalas		HU	01	1
Kavajë	Kavaje	AL	50	1
Kalyandurg		IN	02	1
Krotoszyn		PL	86	1
Kampong Masjid Tanah		MY	04	1
Kroměříž	Kromeriz	CZ	90	1
Kamogawa		JP	04	1
Kaeng Khro		TH	26	1
Krimpen aan den IJssel		NL	11	1
Krasnoarmeyskaya		RU	38	1
Kokhma		RU	21	1
Kangdong-ŭp	Kangdong-up	KP	12	1
Kent		US	OH	1
Kotagiri		IN	25	1
Kelaniya		LK	36	1
Köthen	Koethen	DE	14	1
Kuvandyk		RU	55	1
Kibondo		TZ	05	1
Kaman		TR	40	1
Karasuk		RU	53	1
Kurunegala		LK	32	1
Kisii		KE	25	1
Kartaly		RU	13	1
Kochubeyevskoye		RU	70	1
Kaffrine		SN	16	1
Kamaterón	Kamateron	GR	ESYE31	1
Kpandu		GH	08	1
Kraksaan		ID	08	1
Krasnyy Lyman		UA	05	1
Kandyagash		KZ	04	1
Kętrzyn	Ketrzyn	PL	85	1
Khmil’nyk	Khmil'nyk	UA	23	1
Kunjāh	Kunjah	PK	04	1
Koynanagar		IN	16	1
Kingman		US	AZ	1
Kevelaer		DE	07	1
Kyle		US	TX	1
Kamyshlov		RU	71	1
Khust		UA	25	1
Kumta		IN	19	1
Kasangulu		CD	08	1
Kłodzko	Klodzko	PL	72	1
Ksour Essaf		TN	15	1
Kolpashevo		RU	75	1
Kibre Mengist		ET	51	1
Kalakkādu	Kalakkadu	IN	25	1
Klungkung		ID	02	1
Kurihashi		JP	34	1
Khashuri		GE	73	1
Kareli		IN	35	1
Kasamwa		TZ	28	1
Krychaw		BY	06	1
Kondagaon		IN	37	1
Kotel’nich	Kotel'nich	RU	33	1
Kulmbach		DE	02	1
Kirkwood		US	MO	1
Kirkby in Ashfield		GB	ENG	1
Kankakee		US	IL	1
Kalach-na-Donu		RU	84	1
Königsbrunn	Konigsbrunn	DE	02	1
Kharagpur		IN	34	1
Kālānwāli	Kalanwali	IN	10	1
Kaysville		US	UT	1
Kayyerkan		RU	91	1
Kalamb		IN	16	1
Krasnoural’sk	Krasnoural'sk	RU	71	1
Kundarkhi		IN	36	1
Katsuyama		JP	06	1
Kırkağaç	Kirkagac	TR	45	1
Kotdwāra	Kotdwara	IN	39	1
Kotovo		RU	84	1
Karlskoga		SE	15	1
Kasba		IN	34	1
Komló	Komlo	HU	02	1
Kulittalai		IN	25	1
Kelkheim (Taunus)		DE	05	1
Kandiāro	Kandiaro	PK	05	1
Kunri		PK	05	1
Kemrī	Kemri	IN	36	1
Kalāt	Kalat	PK	02	1
Kartārpur	Kartarpur	IN	23	1
Kyrenia		CY	02	1
Karhal		IN	36	1
Kikuchi		JP	21	1
Kulp		TR	21	1
Kapellen		BE	VLG	1
Kaisarianí	Kaisariani	GR	ESYE31	1
Kongoussi		BF	05	1
Kahului		US	HI	1
Kheri		IN	36	1
Kālāvad	Kalavad	IN	09	1
Kokopo		PG	10	1
Kināna	Kinana	SD	58	1
Kingsville		US	TX	1
Karera		IN	35	1
Kukshi		IN	35	1
Kānker	Kanker	IN	37	1
Kluczbork		PL	79	1
Kokologo		BF	06	1
Kinwat		IN	16	1
Kubinka		RU	47	1
Kālol	Kalol	IN	09	1
Kaltan		RU	29	1
Koregaon		IN	16	1
Kāndla	Kandla	IN	09	1
Krasnoarmeysk		RU	67	1
Kushikino		JP	18	1
Krasnoarmeysk		RU	47	1
Kaniv		UA	01	1
Khajurāho	Khajuraho	IN	35	1
Kozyatyn		UA	23	1
Karor		PK	04	1
Kot Diji		PK	05	1
K’olīto	K'olito	ET	54	1
Koprivnica		HR	06	1
Kalūr Kot	Kalur Kot	PK	04	1
Kamba		NG	40	1
Krnov		CZ	85	1
Kariba		ZW	05	1
Kireyevsk		RU	76	1
Kallidaikurichchi		IN	25	1
Koelwār	Koelwar	IN	34	1
Kāgal	Kagal	IN	16	1
Kuttampuzha		IN	13	1
Kamimaruko		JP	26	1
Kārkala	Karkala	IN	19	1
Kokstad		ZA	02	1
Kadakkavoor		IN	13	1
Kithor		IN	36	1
Kinzan		KR	17	1
Kaélé	Kaele	CM	12	1
Kağızman	Kagizman	TR	84	1
Korostyshiv		UA	27	1
Kanigiri		IN	02	1
Karoi		ZW	05	1
Katima Mulilo		NA	28	1
Kriens		CH	LU	1
Knjazevac		RS	SE	1
Kabaty		PL	78	1
Kolasib		IN	31	1
Koper		SI	50	1
Kunda		IN	36	1
Kānth	Kanth	IN	36	1
Klosterneuburg		AT	03	1
Kosan		KP	09	1
Kabrāi	Kabrai	IN	36	1
Kheda		IN	09	1
Kafr Nubl		SY	12	1
Kut Chap		TH	76	1
Kakonko		TZ	05	1
Kirovsk		RU	42	1
Kabarnet		KE	10	1
Key West		US	FL	1
Kailāras	Kailaras	IN	35	1
Kingstown		VC	04	1
Korbach		DE	05	1
Kānt	Kant	IN	36	1
Kertih		MY	13	1
Kamojimachō-jōgejima	Kamojimacho-jogejima	JP	39	1
Kangasala		FI	06	1
Krishnarājpet	Krishnarajpet	IN	19	1
Kushtagi		IN	19	1
Kumbalam		IN	13	1
Krolevets’	Krolevets'	UA	21	1
Kościan	Koscian	PL	86	1
Kalachinsk		RU	54	1
Kamīr	Kamir	PK	04	1
Keystone		US	FL	1
Kourou		GF	GF	1
Kottūru	Kotturu	IN	19	1
Krems an der Donau		AT	03	1
Koulikoro		ML	07	1
Kalianget		ID	08	1
Kingston		US	NY	1
Kazan		TR	68	1
Kew		AU	07	1
Kelkit		TR	69	1
Kemisē	Kemise	ET	46	1
Kitahama		JP	35	1
Khromtau		KZ	04	1
Kaseda-shirakame		JP	18	1
Kharakvasla		IN	16	1
Kibaha		TZ	02	1
Kreminna		UA	14	1
Kiomboi		TZ	16	1
Kondoa		TZ	03	1
Koło	Kolo	PL	86	1
Keshorai Pātan	Keshorai Patan	IN	24	1
Kopřivnice	Koprivnice	CZ	85	1
Kabanovo		RU	47	1
Keene		US	NH	1
Khātegaon	Khategaon	IN	35	1
Kamalasai		TH	23	1
Kościerzyna	Koscierzyna	PL	82	1
Kitsuki		JP	30	1
Koothanallur		IN	25	1
Kroya		ID	07	1
Khandela		IN	24	1
Kurduvādi	Kurduvadi	IN	16	1
Kernersville		US	NC	1
Klatovy		CZ	87	1
Kuchaiburi		IN	21	1
Kurinjippādi	Kurinjippadi	IN	25	1
Kamiichi		JP	42	1
Kajiki		JP	18	1
Kovancılar	Kovancilar	TR	23	1
Kūdligi	Kudligi	IN	19	1
Kot Samāba	Kot Samaba	PK	04	1
Khāndbāri	Khandbari	NP	ER	1
Kutiatodu		IN	13	1
Karhula		FI	08	1
Kingori		TZ	26	1
Karmāla	Karmala	IN	16	1
Kalk		DE	07	1
Kenilworth		GB	ENG	1
Kalamnūri	Kalamnuri	IN	16	1
Koz’modem’yansk	Koz'modem'yansk	RU	45	1
Keysborough		AU	07	1
Kampot		KH	21	1
Kirovgrad		RU	71	1
Kasamatsuchō	Kasamatsucho	JP	09	1
Kemi		FI	19	1
Kahūta	Kahuta	PK	04	1
Kamal		ID	08	1
Karakul’	Karakul'	UZ	02	1
Kafr Takhārīm	Kafr Takharim	SY	12	1
Kulāchi	Kulachi	PK	03	1
Karcag		HU	20	1
Kerrville		US	TX	1
Kétou	Ketou	BJ	17	1
Katsuura		JP	04	1
Karlshorst		DE	16	1
Khānpur	Khanpur	PK	05	1
Kretinga		LT	58	1
Kigonsera		TZ	14	1
Kailāshahar	Kailashahar	IN	26	1
Kushima		JP	25	1
Kozakai-chō	Kozakai-cho	JP	01	1
Kūmher	Kumher	IN	24	1
Kaiama		NG	30	1
Khanu Woralaksaburi		TH	11	1
Kafr Zaytā	Kafr Zayta	SY	10	1
Kafr Lāhā	Kafr Laha	SY	11	1
Kapfenberg		AT	06	1
Kizel		RU	90	1
Kuchera		IN	24	1
Kanganpur		PK	04	1
Kiliya		UA	17	1
Kebonarun		ID	07	1
Kamienna Góra	Kamienna Gora	PL	72	1
Kayunga		UG	C	1
Khadyzhensk		RU	38	1
Kaarina		FI	02	1
Karak City		JO	09	1
Kinston		US	NC	1
Karben		DE	05	1
Karanpur		IN	24	1
Kilkenny		IE	L	1
Kodamachō-kodamaminami	Kodamacho-kodamaminami	JP	34	1
Keszthely		HU	24	1
Kowŏn-ŭp	Kowon-up	KP	03	1
Kasrāwad	Kasrawad	IN	35	1
Karuri		KE	38	1
Kotli Lohārān	Kotli Loharan	PK	04	1
Krasnohrad		UA	07	1
Kovylkino		RU	46	1
Kežmarok	Kezmarok	SK	05	1
Kurandvād	Kurandvad	IN	16	1
Kitzingen		DE	02	1
Kiwira		TZ	09	1
Kharkhauda		IN	10	1
Krujë	Kruje	AL	42	1
Kutná Hora	Kutna Hora	CZ	88	1
Kungälv	Kungalv	SE	28	1
Kiambu		KE	22	1
Kuang		MY	12	1
Khvānsār	Khvansar	IR	28	1
Katrineholm		SE	18	1
Koksijde		BE	VLG	1
Kantābānji	Kantabanji	IN	21	1
Kiraoli		IN	36	1
Kremenets’	Kremenets'	UA	22	1
Keswick		CA	08	1
Kīsh	Kish	IR	11	1
Kurchaloy		RU	12	1
Kot Ghulām Muhammad	Kot Ghulam Muhammad	PK	04	1
Kīhei	Kihei	US	HI	1
Khot'kovo		RU	47	1
Kisai		JP	34	1
Klamath Falls		US	OR	1
Крива Паланка	Kriva Palanka	MK	52	1
Kaikalūr	Kaikalur	IN	02	1
Końskie	Konskie	PL	84	1
Kherālu	Kheralu	IN	09	1
Kurakhovo		UA	05	1
Kuzhithurai		IN	25	1
Kawambwa		ZM	04	1
Kishtwār	Kishtwar	IN	12	1
Kanniyākumāri	Kanniyakumari	IN	25	1
Kuchinarai		TH	23	1
Komatipoort		ZA	07	1
Kirkland		CA	10	1
Karaçoban	Karacoban	TR	25	1
Korkuteli		TR	07	1
Kenmore		US	WA	1
Kirguli		UZ	03	1
Kalach		RU	86	1
Kapsan-ŭp	Kapsan-up	KP	13	1
Kontich		BE	VLG	1
Kanaya		JP	37	1
Karachayevsk		RU	27	1
Kwale		NG	36	1
Kabin Buri		TH	74	1
Kant		KG	02	1
Kiryas Joel		US	NY	1
Kanzakimachi-kanzaki		JP	33	1
Kaimori		IN	35	1
Katghora		IN	37	1
Kürten	Kurten	DE	07	1
Khairāgarh	Khairagarh	IN	37	1
Kasongo-Lunda		CD	01	1
Khowai		IN	26	1
Katwijk aan Zee		NL	11	1
Krestovskiy ostrov		RU	42	1
Kastanayevo		RU	47	1
Khosta		RU	38	1
Kempston Hardwick		GB	ENG	1
Kingswinford		GB	ENG	1
Kratié	Kratie	KH	09	1
Karlovo		BG	51	1
Kampong Thom		KH	05	1
King of Prussia		US	PA	1
Kalispell		US	MT	1
Kebili		TN	31	1
Kempston		GB	ENG	1
Kuppam		IN	02	1
Kulu		IN	11	1
Kusa		RU	13	1
Krasyliv		UA	09	1
Kiratu		TZ	26	1
Kattanam		IN	13	1
Kogota		JP	24	1
Karachev		RU	10	1
Kaltenkirchen		DE	10	1
Kivsharivka		UA	07	1
Kilkís	Kilkis	GR	ESYE12	1
Karnobat		BG	39	1
Khāngarh	Khangarh	PK	04	1
Kāpren	Kapren	IN	24	1
Komárom	Komarom	HU	12	1
Kotel’nikovo	Kotel'nikovo	RU	84	1
Kuraymah		SD	43	1
Krasnystaw		PL	75	1
Kibakwe		TZ	03	1
Kujang-ŭp	Kujang-up	KP	11	1
Kovdor		RU	49	1
Kuala Pilah		MY	05	1
Kozel’sk	Kozel'sk	RU	25	1
Kirkintilloch		GB	SCT	1
Kayanza		BI	15	1
Kabanga		TZ	19	1
Kuju		IN	38	1
Kalmeshwar		IN	16	1
Katav-Ivanovsk		RU	13	1
Kalynivka		UA	23	1
Kudachi		IN	19	1
Kęty	Kety	PL	77	1
Kos		GR	ESYE42	1
Kampong Kadok		MY	03	1
Kuala Kedah		MY	02	1
Kodarmā	Kodarma	IN	38	1
Kurovskoye		RU	47	1
Konnūr	Konnur	IN	19	1
Koropí	Koropi	GR	ESYE31	1
Kawasaki		JP	07	1
Kyurdarmir		AZ	27	1
Kihangara		TZ	12	1
Kampar		MY	07	1
Kirandul		IN	37	1
Kui Buri		TH	57	1
Korsun’-Shevchenkivs’kyy	Korsun'-Shevchenkivs'kyy	UA	01	1
Kruisfontein		ZA	05	1
Kulpahār	Kulpahar	IN	36	1
Kharmanli		BG	43	1
Konstantinovsk		RU	61	1
Kimbe		PG	17	1
Karow		DE	16	1
Kari		NG	46	1
Kotido		UG	N	1
Kadaň	Kadan	CZ	89	1
Kungsbacka		SE	06	1
Kalininsk		RU	67	1
Kozienice		PL	78	1
Kaulsdorf		DE	16	1
Kyenjojo		UG	W	1
Kobuleti		GE	04	1
Khārupatia	Kharupatia	IN	03	1
Khon Buri		TH	27	1
Katoomba		AU	02	1
Kaset Wisai		TH	25	1
Kaka		TM	01	1
Khao Yoi		TH	56	1
Khirkiyān	Khirkiyan	IN	35	1
Karasuyama		JP	38	1
Kolkhozobod		TJ	02	1
Kyakhta		RU	11	1
Katerero		TZ	19	1
Kamogatachō-kamogata	Kamogatacho-kamogata	JP	31	1
Kreuzau		DE	07	1
Kinel’-Cherkassy	Kinel'-Cherkassy	RU	65	1
Kākori	Kakori	IN	36	1
Kotel’niki	Kotel'niki	RU	47	1
Krapkowice		PL	79	1
Kamenz		DE	13	1
Kharsia		IN	37	1
Kronach		DE	02	1
Kalocsa		HU	01	1
Kharabali		RU	07	1
Kisvárda	Kisvarda	HU	18	1
Kierspe		DE	07	1
Krasnovishersk		RU	90	1
Kuçovë	Kucove	AL	40	1
Karlshamn		SE	02	1
Kiruna		SE	14	1
Koungou		YT	97610	1
Kostrzyn nad Odrą	Kostrzyn nad Odra	PL	76	1
Kafir Qala		AF	11	1
Korntal		DE	01	1
Keta		GH	08	1
Kingstown Park		VC	04	1
Kesinga		IN	21	1
Kızılcahamam	Kizilcahamam	TR	68	1
Kirsanov		RU	72	1
Kabala		SL	02	1
Kawage		JP	23	1
Kireka		UG	C	1
Kolbermoor		DE	02	1
Kurtamysh		RU	40	1
Kerūr	Kerur	IN	19	1
Kédougou	Kedougou	SN	17	1
Karlsfeld		DE	02	1
Kasli		RU	13	1
Khasab		OM	07	1
Kleinmachnow		DE	11	1
Konz		DE	08	1
Kurayyimah		JO	18	1
Kristinehamn		SE	22	1
Kosaya Gora		RU	76	1
Kukës	Kukes	AL	47	1
Katangi		IN	35	1
Kara Suu		KG	08	1
Kortenberg		BE	VLG	1
Kasterlee		BE	VLG	1
Kedrovka		RU	29	1
Kronberg		DE	05	1
Kalānaur	Kalanaur	IN	10	1
Kiyawa		NG	39	1
Kongsberg		NO	04	1
Kobyłka	Kobylka	PL	78	1
Kreuzlingen		CH	TG	1
Kundgol		IN	19	1
Kafr Kannā	Kafr Kanna	IL	03	1
Kodoli		IN	16	1
Kampung Simpang Renggam		MY	01	1
Kirksville		US	MO	1
Kholmskiy		RU	38	1
Kalmthout		BE	VLG	1
Karukh		AF	11	1
Konstantynów Łódzki	Konstantynow Lodzki	PL	74	1
Kuusamo		FI	17	1
Kralupy nad Vltavou		CZ	88	1
Kantyshevo		RU	19	1
Kommunar		RU	42	1
Kafr Qāsim	Kafr Qasim	IL	02	1
Kemer		TR	07	1
Kings Park		US	NY	1
Killingly Center		US	CT	1
Kangaba		ML	07	1
Karlivka		UA	18	1
Khānāpur	Khanapur	IN	19	1
Kibara		TZ	08	1
Kayar		SN	07	1
Khetri		IN	24	1
Korsholm		FI	15	1
Kolāras	Kolaras	IN	35	1
Kamwenge		UG	W	1
Kondrovo		RU	25	1
Kepala Batas		MY	09	1
Kudepsta		RU	38	1
Kalodzishchy		BY	05	1
Kaset Sombun		TH	26	1
Kushk		AF	11	1
Kavalerovo		RU	59	1
Kyzyl-Suu		KG	07	1
Krasnoobsk		RU	53	1
Khŭjaobod	Khujaobod	UZ	01	1
Kutiyāna	Kutiyana	IN	09	1
Konārka	Konarka	IN	21	1
Kukmor		RU	73	1
Kristiansund		NO	08	1
Kadod		IN	09	1
Korgan		TR	52	1
Koāth	Koath	IN	34	1
Kānke	Kanke	IN	38	1
Korrewegwijk		NL	04	1
Köping	Koping	SE	25	1
Kashin		RU	77	1
Kysucké Nové Mesto	Kysucke Nove Mesto	SK	08	1
Kumagunnam		NG	44	1
Konstancin-Jeziorna		PL	78	1
Kivertsi		UA	24	1
Khātra	Khatra	IN	28	1
Kochenëvo	Kochenevo	RU	53	1
Königslutter am Elm	Koenigslutter am Elm	DE	06	1
Khilchipur		IN	35	1
Kātpādi	Katpadi	IN	25	1
Kampung Tanjung Karang		MY	12	1
Kumbhrāj	Kumbhraj	IN	35	1
Kirchhain		DE	05	1
Kishapu		TZ	15	1
Kāleke Mandi	Kaleke Mandi	PK	04	1
Khada		IN	36	1
Kirchlengern		DE	07	1
Kupino		RU	53	1
Kloten		CH	ZH	1
Kulgam		IN	12	1
Kitama		TZ	11	1
Kamalganj		IN	36	1
Koulamoutou		GA	07	1
Kamyzyak		RU	07	1
Kyabé	Kyabe	TD	17	1
Krasnogvardeyskoye		RU	70	1
Kosovo Polje		XK	10097360	1
Künzell	Kunzell	DE	05	1
Kufstein		AT	07	1
Kukawa		NG	27	1
Kilwinning		GB	SCT	1
Kālābāgh	Kalabagh	PK	04	1
Kitui		KE	27	1
Konjic		BA	01	1
Kingsland		US	GA	1
Kalundborg		DK	20	1
Keynsham		GB	ENG	1
Kannod		IN	35	1
Kamar Mushāni	Kamar Mushani	PK	04	1
Komsomol’s’ke	Komsomol's'ke	UA	07	1
Kāmākhyānagar	Kamakhyanagar	IN	21	1
Kallar Kahār	Kallar Kahar	PK	04	1
Kapit		MY	11	1
Kankauli		IN	16	1
Khairāgarh	Khairagarh	IN	37	1
Kelheim		DE	02	1
Kinarut		MY	16	1
Khatīma	Khatima	IN	39	1
Kamachumu		TZ	19	1
Kodinsk		RU	91	1
Königstein im Taunus	Konigstein im Taunus	DE	05	1
Karabash		RU	13	1
Kataysk		RU	40	1
Khūtār	Khutar	IN	36	1
Karabanovo		RU	83	1
Keetmanshoop		NA	31	1
Kotā	Kota	IN	37	1
Kampung Ayer Molek		MY	04	1
Kotapārh	Kotaparh	IN	37	1
Kaukauna		US	WI	1
Kosigi		IN	02	1
Kuala Lipis		MY	06	1
Kalghatgi		IN	19	1
Kenmore		US	NY	1
Kalugumalai		IN	25	1
Kachhwa		IN	36	1
Kamenjane		MK	C7	1
Kulunda		RU	04	1
Katangi		IN	35	1
Kāthor	Kathor	IN	09	1
Kadınhanı	Kadinhani	TR	71	1
Keruguya		KE	24	1
Kidlington		GB	ENG	1
Karlstadt		DE	02	1
Khuldābād	Khuldabad	IN	16	1
Kuna		US	ID	1
Khao Wong		TH	23	1
Khāpa	Khapa	IN	16	1
Korwai		IN	35	1
Khāsh	Khash	AF	19	1
Kenda		IN	28	1
Kiskőrös	Kiskoros	HU	01	1
Kocaali		TR	54	1
Künzelsau	Kuenzelsau	DE	01	1
Kriel		ZA	07	1
Klášterec nad Ohří	Klasterec nad Ohri	CZ	89	1
Korsør	Korsor	DK	20	1
Khetia		IN	16	1
Khamaria		IN	35	1
Kafr Mandā	Kafr Manda	IL	03	1
Kartuzy		PL	82	1
